Date,ShopName,longitude,latitude
2020-01-09,bonjour records LUMINE新宿店,38.424966,141.27981
2020-01-08,HANDS EXPO CAFE,38.424966,141.27981
2020-01-06,BABY FACE PLANET’S 和白店,38.424966,141.27981
2020-01-05,puppy cafe RIO春日井店,38.424966,141.27981
2019-12-30,神戸屋キッチン ららテラス武蔵小杉店,38.424966,141.27981
2019-12-28,PRONTO IL BARプロント イルバール 田町店,38.424966,141.27981
2019-12-28,スクウェア・エニックス カフェ東京,38.424966,141.27981
2019-12-28,楠茶館~KusunokiCafe ダイニングレストラン,38.424966,141.27981
2019-12-28,trois,38.424966,141.27981
2019-12-27,サンマルクカフェ エルミこうのすショッピングモール店,38.424966,141.27981
2019-12-26,イタリアン・トマト カフェ イオンモール盛岡店,38.424966,141.27981
2019-12-18,メゾンレクラ（Maison l’éclat）,38.424966,141.27981
2019-12-15,マンハッタンエクスプレス,38.424966,141.27981
2019-12-11,VREX（ヴィレックス）新宿店,38.424966,141.27981
2019-12-08,café de GAMOYON カフェドガモヨン,38.424966,141.27981
2019-12-07,壱服庵,38.424966,141.27981
2019-12-07,ハンプティーダンプティー高松伏石店,38.424966,141.27981
2019-12-07,小樽芸術村ミュージアムカフェ,38.424966,141.27981
2019-12-04,Live Space Speak Low スピークロウ,38.424966,141.27981
2019-12-04,詩とパンと珈琲 モンクール,38.424966,141.27981
2019-12-01,ヒーリングスペースAVA,38.424966,141.27981
2019-11-29,アニメイトカフェ福岡天神,38.424966,141.27981
2019-11-28,眺めのいいカフェ パ・ノ・ラ・マ,38.424966,141.27981
2019-11-24,ALOHA CAFE LILIKOI,38.424966,141.27981
2019-11-23,ペパーミントカフェ,38.424966,141.27981
2019-11-23,カフェ＆パンケーキ gram 高岡店,38.424966,141.27981
2019-11-19,AKB48 CAFE&SHOP AKIHABARA,38.424966,141.27981
2019-11-18,関西国際空港スカイビューカフェ,38.424966,141.27981
2019-11-18,レジェンドオブコンコルド,38.424966,141.27981
2019-11-16,鹿児島県庁18F 展望レストラン ラテラス,38.424966,141.27981
2019-11-14,いたがき ITAGAKI TBCハウジング店,38.424966,141.27981
2019-11-06,MOYAI CAFE（モヤイカフェ）,38.424966,141.27981
2019-10-20,カンテグランデ グランフロント大阪店,38.424966,141.27981
2019-10-20,カフェレストラン リップル,38.424966,141.27981
2019-10-20,CINEMA BOOK CAFEなんばパークス店,38.424966,141.27981
2019-10-19,FRANZE & EVANS LONDON 京都三条店,38.424966,141.27981
2019-10-17,PRONTOプロント宇都宮パセオ店,38.424966,141.27981
2019-10-14,六鹿,38.424966,141.27981
2019-10-03,アウルの森 秋葉原店,38.424966,141.27981
2019-10-02,創作空間caféアトリエ日本橋店,38.424966,141.27981
2019-09-29,サンマルクカフェ ビッグホップガーデンモール印西店,38.424966,141.27981
2019-09-28,DNS POWER CAFE 中野,38.424966,141.27981
2019-09-25,原宿ミルクホール,38.424966,141.27981
2019-09-21,ポムポムプリンカフェ名古屋店,38.424966,141.27981
2019-09-17,木と水と土と 新山下店,38.424966,141.27981
2019-09-16,カフェmoi（モイ）,38.424966,141.27981
2019-09-14,PRONTO 勝どき店,38.424966,141.27981
2019-09-09,Cafe＆Dining ダモンデ,38.424966,141.27981
2019-09-09,PARK SIDE CAFE ecute大宮,38.424966,141.27981
2019-09-08,Cinnamon’s Restaurant（シナモンズ ）表参道店,38.424966,141.27981
2019-09-07,保護猫カフェマンチカン京橋,38.424966,141.27981
2019-09-07,八百屋CAFFEヤサイクル 逗子海岸店,38.424966,141.27981
2019-09-07,八百屋CAFFEヤサイクル 横須賀店,38.424966,141.27981
2019-09-07,efish エフィッシュ,38.424966,141.27981
2019-09-06,ベビーフェイスプラネッツ 松井山手店,38.424966,141.27981
2019-09-03,Ivorish（アイボリッシュ）那覇,38.424966,141.27981
2019-09-02,魔法の国のアリス,38.424966,141.27981
2019-09-01,kitchen KAZU キッチンカズ,38.424966,141.27981
2019-09-01,オーチャードカフェ甲府駅前店,38.424966,141.27981
2019-08-30,ポケストップ 那覇オーパ,38.424966,141.27981
2019-08-22,MEALS （ミールズ）,38.424966,141.27981
2019-08-22,楽天カフェ二子玉川ライズSC店,38.424966,141.27981
2019-08-21,WA CAFE AIM,38.424966,141.27981
2019-08-17,LOLO giardino Cafe(ロロ ジャルディーノ カフェ),38.424966,141.27981
2019-08-17,Cafe & Space KURASU,38.424966,141.27981
2019-08-16,JB CAFEフォレオ大津,38.424966,141.27981
2019-08-12,MISOY,38.424966,141.27981
2019-08-07,カフェ88,38.424966,141.27981
2019-08-06,アニON STATION名古屋ビーカム栄(BECOME SAKAE)店,38.424966,141.27981
2019-07-31,なぞともカフェ名古屋栄店,38.424966,141.27981
2019-07-31,cafe & pancake gram サンシャインサカエ店,38.424966,141.27981
2019-07-27,J-CAFE ジ アウトレット広島店,38.424966,141.27981
2019-07-21,Tuba’sテューバーズ 富良野市弥生店,38.424966,141.27981
2019-07-16,味工房ほなみ帯広の森店,38.424966,141.27981
2019-07-15,HUMPTY DUMPTY ハンプティーダンプティー 岡崎店,38.424966,141.27981
2019-07-12,cafe＆bar299,38.424966,141.27981
2019-07-12,ヴィ・ド・フランス カフェ仙台青葉店,38.424966,141.27981
2019-07-07,家カフェおたまららぽーと新三郷店,38.424966,141.27981
2019-06-30,Jin x gudetama Cafe,38.424966,141.27981
2019-06-30,Cafe de MiNara,38.424966,141.27981
2019-06-24,PRONTO プロント  信濃町店,38.424966,141.27981
2019-06-24,エ・プロント 千葉大学医学部附属病院店,38.424966,141.27981
2019-06-22,MMCオーガニックカフェ 北シェフズデッキ店,38.424966,141.27981
2019-06-18,シャローム 津田沼店,38.424966,141.27981
2019-06-18,B・G・M （ビージーエム）,38.424966,141.27981
2019-06-18,猫カフェPuchiMarry六本木店,38.424966,141.27981
2019-06-16,DIVISION CAFE,38.424966,141.27981
2019-06-16,ANCLAR 海老名 （アンクラー 海老名）,38.424966,141.27981
2019-06-15,ボードゲームカフェ アリスの時計,38.424966,141.27981
2019-06-12,トワイライトカフェ,38.424966,141.27981
2019-06-11,リンツ ショコラ カフェ銀座店,38.424966,141.27981
2019-06-09,D&DEPARTMENT SHIZUOKA by TAITA,38.424966,141.27981
2019-06-08,TOWER RECORDS CAFE 福岡天神店,38.424966,141.27981
2019-06-08,ベーカリー＆カフェ ルパ めじろ台店,38.424966,141.27981
2019-06-08,TORITO CAFE （トリト カフェ）,38.424966,141.27981
2019-06-08,Bean&Pop ビーンアンドポップ,38.424966,141.27981
2019-06-08,Cafe KOTO,38.424966,141.27981
2019-06-07,secretGATE CAFE (シークレットゲートカフェ),38.424966,141.27981
2019-06-07,オン ザ コーナー,38.424966,141.27981
2019-06-05,カレー&カフェ かのん,38.424966,141.27981
2019-06-01,カフェNAMBAN,38.424966,141.27981
2019-05-26,+fine!（プラスファイン）,38.424966,141.27981
2019-05-26,indigo maruyama （インディゴ マルヤマ）,38.424966,141.27981
2019-05-26,カフェグリーンブリーズ,38.424966,141.27981
2019-05-25,FLOWERS Common渋谷,38.424966,141.27981
2019-05-21,OneDay Café,38.424966,141.27981
2019-05-21,アニメイトカフェショップ新宿,38.424966,141.27981
2019-05-13,cafe anon,38.424966,141.27981
2019-05-13,グランディール豊明店,38.424966,141.27981
2019-05-13,マダム ブロ 東京駅京葉ストリート店,38.424966,141.27981
2019-05-11,カフェ メゾン,38.424966,141.27981
2019-05-11,WR CAFE ダバールカフェ イオンモール春日部店,38.424966,141.27981
2019-05-08,Stella Monte ステラモンテ,38.424966,141.27981
2019-05-08,CAFE SPAZIO,38.424966,141.27981
2019-05-08,猫まるカフェeast,38.424966,141.27981
2019-05-06,オアシス21 バスターミナル ショップ,38.424966,141.27981
2019-05-05,gallary & cafe かわらばん家,38.424966,141.27981
2019-05-04,IRONCAFe アイアンカフェ,38.424966,141.27981
2019-05-03,アイランド・ヴィンテージ・コーヒー青山店,38.424966,141.27981
2019-05-03,カフェ＆レストラン ブラヴォー,38.424966,141.27981
2019-05-02,TAMAGO CAFE GOO （タマゴ カフェ グー）,38.424966,141.27981
2019-04-30,もぐもぐカフェ,38.424966,141.27981
2019-04-27,MARBLE COFFEE,38.424966,141.27981
2019-04-20,文教堂 カルチャーエージェント カフェ 渋谷店,38.424966,141.27981
2019-04-17,CAFE ANTI  カフェ アンティ,38.424966,141.27981
2019-04-16,Global Cafe グローバルカフェ,38.424966,141.27981
2019-04-13,梅田ライム,38.424966,141.27981
2019-04-03,ウェルネスカフェTAMARIBAイオンタウン黒崎店,38.424966,141.27981
2019-03-24,Cafe Plenty（カフェプレンティ）阪急梅田駅3階店,38.424966,141.27981
2019-03-17,銀座Gourmand Grille＆Cafe,38.424966,141.27981
2019-03-17,アンデルセンカフェ広島西医療センター店,38.424966,141.27981
2019-03-07,ぶーみんvinum 東京スクエアガーデン店,38.424966,141.27981
2019-03-06,PRINTEMPS BLANC GREEN PARK CAFE,38.424966,141.27981
2019-03-05,くだもの厨房 オーチャードカフェ,38.424966,141.27981
2019-03-05,サンマルクカフェ 三田ウッディタウン店,38.424966,141.27981
2019-03-02,プルネール カフェ マリノア店,38.424966,141.27981
2019-03-01,マザームーンカフェ阪急三宮西口店,38.424966,141.27981
2019-03-01,刀剣乱舞2.5Dカフェ×刀剣茶寮,38.424966,141.27981
2019-03-01,スタンダードブックストア心斎橋,38.424966,141.27981
2019-02-26,小金井タウンショップ 黄金や,38.424966,141.27981
2019-02-25,gram 高槻店,38.424966,141.27981
2019-02-24,CaFe LA MILLE カフェラミル 鎌倉小町通り店,38.424966,141.27981
2019-02-23,グランサイバーカフェ バグース仙台店,38.424966,141.27981
2019-02-23,なぞともカフェ福岡天神店,38.424966,141.27981
2019-02-23,FLOU CAFE フルーカフェ,38.424966,141.27981
2019-02-16,APPLE’s Cafe&Diner（アップルズ カフェ＆ダイナー）,38.424966,141.27981
2019-02-15,英会話カフェ＆バーannex,38.424966,141.27981
2019-02-12,La Casa 岡本,38.424966,141.27981
2019-02-12,みつばちかふぇ,38.424966,141.27981
2019-02-12,カフェ・ド・クリエ プラス フィールズ南柏店,38.424966,141.27981
2019-02-12,森乃談話室,38.424966,141.27981
2019-02-11,フラッグスガーデンカフェ,38.424966,141.27981
2019-02-11,彩茶房 クイーンズ伊勢丹仙川店,38.424966,141.27981
2019-02-10,パンケーキ＆スイーツ ブラザーズカフェ 梅田オーパ店,38.424966,141.27981
2019-02-07,ワールドコーヒー京都商工会議所店,38.424966,141.27981
2019-02-06,アニメイト カフェショップ京都,38.424966,141.27981
2019-02-06,ベーカリーレストランサンマルク 宝塚店,38.424966,141.27981
2019-02-02,Say Cheese! Cafe セイチーズ カフェ ルミネ横浜店,38.424966,141.27981
2019-02-01,Humpty Dumpty 岡山下中野店,38.424966,141.27981
2019-01-28,Flight Cafe Charlie’s フライトカフェ・チャーリイズ,38.424966,141.27981
2019-01-27,cafe briller （カフェ・ブリエ）,38.424966,141.27981
2019-01-27,PRONTO 鹿児島マルヤガーデンズ店,38.424966,141.27981
2019-01-26,カフェ＆レストラン レインボー,38.424966,141.27981
2019-01-25,神楽坂 茶寮 博多マルイ店,38.424966,141.27981
2019-01-23,HEDIARDエディアール 羽田空港店,38.424966,141.27981
2019-01-22,くつろぎ処 伊那Cafe(イナカフェ),38.424966,141.27981
2019-01-21,cafe POPURI (カフェポプリ),38.424966,141.27981
2019-01-21,HATHA CAF（ハタカフェ）,38.424966,141.27981
2019-01-21,Cafe Olio Motore（カフェ オーリオ モトーレ）,38.424966,141.27981
2019-01-21,器とごはんkamogama,38.424966,141.27981
2019-01-18,Station waiting バル エスパーク　シャミネ松江店,38.424966,141.27981
2019-01-16,カフェ 中野屋,38.424966,141.27981
2019-01-15,cafe ゆとりの空間 中部国際空港店,38.424966,141.27981
2019-01-15,マリンブルー,38.424966,141.27981
2019-01-14,CHEZ MADU(シェマディ)イオンモール東久留米,38.424966,141.27981
2019-01-14,ハワイアン フード＆カフェ マノア・ロード,38.424966,141.27981
2019-01-13,はろうきてぃ茶寮 京都二寧坂店,38.424966,141.27981
2019-01-10,HADEN BOOKS ヘイデンブックス,38.424966,141.27981
2019-01-09,ライダーズカフェGreenPit,38.424966,141.27981
2019-01-07,gram群馬前橋店,38.424966,141.27981
2019-01-07,CAFÉ LA LIMONAIRE カフェ・ラ・リモネール,38.424966,141.27981
2019-01-06,EARTH CAFĒ 新鎌ヶ谷店,38.424966,141.27981
2019-01-04,PRONTO プロント 南池袋店,38.424966,141.27981
2019-01-02,世界名作劇場 FanFunKitchen,38.424966,141.27981
2019-01-02,オンリーワンダースポーツカフェ 盛岡店,38.424966,141.27981
2019-01-02,NINJA KYOTO,38.424966,141.27981
2018-12-31,WIRED KITCHEN and niko 横浜ベイクォーター店,38.424966,141.27981
2018-12-30,ハンズカフェ 東急プラザ表参道原宿,38.424966,141.27981
2018-12-29,Bottecchia CYCLE CAFE（ボテッキア サイクル カフェ）,38.424966,141.27981
2018-12-28,銀幕の国のアリス,38.424966,141.27981
2018-12-28,HIDDEN AVE.Cakes,38.424966,141.27981
2018-12-28,カフェ・アドレス 柏高島屋ステーションモール店,38.424966,141.27981
2018-12-27,ハンデルスカフェ 横浜ポルタ店,38.424966,141.27981
2018-12-27,アニメイトカフェショップ京都,38.424966,141.27981
2018-12-26,KING×PASELA CAFE,38.424966,141.27981
2018-12-26,ブリキボタン CAFE&DINING 新宿店,38.424966,141.27981
2018-12-24,Cafe Rest Goldilocks （ゴルディロックス）,38.424966,141.27981
2018-12-24,農カフェhakari,38.424966,141.27981
2018-12-23,Bal&カフェ78,38.424966,141.27981
2018-12-21,レストラン さんふぁみーる 山内店,38.424966,141.27981
2018-12-18,Cafe&Bar PATERS （カフェ&バー ペーターズ）,38.424966,141.27981
2018-12-16,TIA SUSANA  ティア・スサナ,38.424966,141.27981
2018-12-16,LA MADRAGUE マドラグ神楽坂店,38.424966,141.27981
2018-12-12,アトレ秋葉原1店1F全店,38.424966,141.27981
2018-12-11,カワウソと過ごすカフェ little otter ‏,38.424966,141.27981
2018-12-09,ゆとりの空間 大和富山店,38.424966,141.27981
2018-12-08,楽天カフェ 渋谷公園通り店,38.424966,141.27981
2018-12-08,アカシウス寄宿舎学園,38.424966,141.27981
2018-12-08,ヴィレッジヴァンガード カフェ ルミネエスト新宿,38.424966,141.27981
2018-12-07,American Diner M.C CAFE＆B.D.U.,38.424966,141.27981
2018-12-06,放課後kitchenかぷらす,38.424966,141.27981
2018-12-06,ホーリーカフェ,38.424966,141.27981
2018-12-05,泥武士 キッチン/ レストラン ぎんざ 泥武士,38.424966,141.27981
2018-12-05,DELI CAFE EXPRESS（デリ カフェ エキスプレス） 京都店,38.424966,141.27981
2018-12-05,Kafe 柘榴,38.424966,141.27981
2018-12-04,アッシュ・ド・カフェ (Ash de Cafe),38.424966,141.27981
2018-12-04,ゆとりの空間 三越広島店,38.424966,141.27981
2018-12-03,Cafe Jarrett (カフェ ジャレット),38.424966,141.27981
2018-11-29,おうちkitchen楓家,38.424966,141.27981
2018-11-28,Bianchi Café & Cycles自由が丘,38.424966,141.27981
2018-11-27,cafe LILIE,38.424966,141.27981
2018-11-26,SKE48 CAFE&SHOP,38.424966,141.27981
2018-11-25,cafe温故知新,38.424966,141.27981
2018-11-25,ベビー フェイス プラネッツ 富田林店,38.424966,141.27981
2018-11-24,DOORS CAFE,38.424966,141.27981
2018-11-20,バケット 静岡パルコ店,38.424966,141.27981
2018-11-19,Cafe Cachette（カシェット）,38.424966,141.27981
2018-11-18,譲渡型猫カフェ ねこまんま,38.424966,141.27981
2018-11-15,子安の里 まりん,38.424966,141.27981
2018-11-13,ハンズ カフェ もりのみやキューズモールBASE店,38.424966,141.27981
2018-11-13,牛久シャトー 一部施設,38.424966,141.27981
2018-11-12,Coffee books mountain ニュー喫茶,38.424966,141.27981
2018-11-12,カフェ コロンバンMELSA店,38.424966,141.27981
2018-11-12,神戸初のフクロウカフェ ビビ＆ジョージ神戸北野店,38.424966,141.27981
2018-11-11,テラリウム表参道,38.424966,141.27981
2018-11-11,ガーデンカフェ フォーリア,38.424966,141.27981
2018-11-10,レストラン 縄文,38.424966,141.27981
2018-11-10,海カフェ,38.424966,141.27981
2018-11-08,JTRRD cafe 大阪なんば店,38.424966,141.27981
2018-11-06,天空カフェ・アウラ,38.424966,141.27981
2018-11-04,カフェレストラン ルーフルーフ,38.424966,141.27981
2018-11-03,桜街茶房 集いの高倉店,38.424966,141.27981
2018-11-03,アニメコラボカフェSHIROBACO,38.424966,141.27981
2018-11-03,harumi’s  ハルミズ,38.424966,141.27981
2018-10-28,CAFE motoHOLIC,38.424966,141.27981
2018-10-27,デンマーク・ザ・ロイヤルカフェテラス 東京スクエアガーデン店,38.424966,141.27981
2018-10-27,雪ノ下 府中,38.424966,141.27981
2018-10-24,MOJA in the HOUSE 梅田EST,38.424966,141.27981
2018-10-22,NEW YORKER’S Cafe 町田中央通り店,38.424966,141.27981
2018-10-22,2tone cafe,38.424966,141.27981
2018-10-21,仙台アンパンマンこどもミュージアム＆モール ミュージアムカフェ,38.424966,141.27981
2018-10-20,TEZU cafe（テヅカフェ）,38.424966,141.27981
2018-10-20,アーマパスタ （Ama Pasta）,38.424966,141.27981
2018-10-19,ELLE café（エル カフェ）ギンザシックス店,38.424966,141.27981
2018-10-19,ELLE café（エル カフェ）六本木ヒルズ店,38.424966,141.27981
2018-10-17,神宗淀屋橋本店 併設カフェ,38.424966,141.27981
2018-10-17,名古屋占いカフェ名駅店,38.424966,141.27981
2018-10-15,Cafe ちょこんと。,38.424966,141.27981
2018-10-13,カフェチリン,38.424966,141.27981
2018-10-09,フラッグスカフェ&ダイニング 新宿店,38.424966,141.27981
2018-10-07,パラッツォ PALAZZO,38.424966,141.27981
2018-10-07,カントニーズレストラン Bon,38.424966,141.27981
2018-10-06,COFFEE & TOY さかえや,38.424966,141.27981
2018-10-06,あとりえ華,38.424966,141.27981
2018-10-06,Edy’s Bread CAFE エディーズ・ブレッドカフェ池袋店,38.424966,141.27981
2018-10-05,Cafe403,38.424966,141.27981
2018-10-04,レストラン かもしか,38.424966,141.27981
2018-10-03,ミュージックカフェデュオ,38.424966,141.27981
2018-10-02,カフェ paneto-ne (パネトーネ) ‏,38.424966,141.27981
2018-10-02,DAIKOKU cafe,38.424966,141.27981
2018-10-01,Comach cafe屋,38.424966,141.27981
2018-09-29,カフェ・ド・クリエ 赤坂山王店,38.424966,141.27981
2018-09-28,NORTHSHORE 阪急岡本駅店,38.424966,141.27981
2018-09-28,ブックスペース栄和堂,38.424966,141.27981
2018-09-24,カフェレストMIMOCA,38.424966,141.27981
2018-09-23,Cafe Blanket （カフェ ブランケット）,38.424966,141.27981
2018-09-23,レストランさんかい 幸田店,38.424966,141.27981
2018-09-23,Café & Bar Salud,38.424966,141.27981
2018-09-23,カスケード 新宿本店,38.424966,141.27981
2018-09-23,レストランぎやまん館,38.424966,141.27981
2018-09-22,カフェ杜の香り 郡山駅店,38.424966,141.27981
2018-09-22,べるしい,38.424966,141.27981
2018-09-16,LAILAICAFE(ライライカフェ),38.424966,141.27981
2018-09-16,ゆとりの空間 高松店,38.424966,141.27981
2018-09-14,Chill mie cafe チルミーカフェ,38.424966,141.27981
2018-09-12,イデカフェ アクロスモール新鎌ヶ谷店,38.424966,141.27981
2018-09-12,カフェ・ビオ,38.424966,141.27981
2018-09-11,カフェトレイン蒸気屋,38.424966,141.27981
2018-09-11,Nines House,38.424966,141.27981
2018-09-09,D×M,38.424966,141.27981
2018-09-09,カフェラ・デラ・グラッパ CAFFERA Della GRAPPA,38.424966,141.27981
2018-09-08,kawara CAFE＆DINING -FORWARD- 横浜ワールドポーターズ店,38.424966,141.27981
2018-09-08,Dining cafe Luxe(ダイニングカフェリュクス),38.424966,141.27981
2018-09-04,雪ノ下 みのおキューズモール,38.424966,141.27981
2018-09-04,CURECLUB CAFE＆SHOP,38.424966,141.27981
2018-09-04,モンスーンカフェ茶屋町,38.424966,141.27981
2018-09-04,カフェ ラ・ボエム 茶屋町,38.424966,141.27981
2018-09-03,CAFFE SOLARE アリオ亀有店,38.424966,141.27981
2018-09-02,cafe369 milk&cheese 伊佐牧場,38.424966,141.27981
2018-08-30,ブルー スカイ南ウィングカフェ,38.424966,141.27981
2018-08-30,トミーバハマ銀座店,38.424966,141.27981
2018-08-29,ZEN茶’fe,38.424966,141.27981
2018-08-27,AUX BACCHANALES オーバカナル 赤坂,38.424966,141.27981
2018-08-26,ミカフェート 呉店,38.424966,141.27981
2018-08-25,PRONTOプロント キャナルシティ博多店,38.424966,141.27981
2018-08-25,珈琲屋 カフェモカ,38.424966,141.27981
2018-08-23,green cafe（グリーンカフェ）,38.424966,141.27981
2018-08-18,TOLAND CAFE （トゥーランドカフェ）,38.424966,141.27981
2018-08-10,pie face パイフェイス渋谷モディショップ,38.424966,141.27981
2018-08-10,いしのまきカフェ「 」,38.424966,141.27981
2018-08-06,esCafe/Dining エスカフェダイニング イオン橋本店,38.424966,141.27981
2018-08-06,AlohaTableHawaiianDiner アロハテーブル豊橋店,38.424966,141.27981
2018-08-05,ごはんdeカフェ 堺北花田店,38.424966,141.27981
2018-08-05,森のリストランテRocco,38.424966,141.27981
2018-08-05,ベビーフェイスプラネッツ 太宰府店,38.424966,141.27981
2018-07-31,Cafe Ano,38.424966,141.27981
2018-07-30,nest（ネスト）,38.424966,141.27981
2018-07-24,食パン工房 まちか堂 南柏店,38.424966,141.27981
2018-07-24,cat cafe nyanny AKIBA,38.424966,141.27981
2018-07-22,カフェソラーレ Tsumugi LUCUA店,38.424966,141.27981
2018-07-17,6889cafe,38.424966,141.27981
2018-07-16,cafe GOZZO(カフェゴッツォ),38.424966,141.27981
2018-07-16,和カフェ93,38.424966,141.27981
2018-07-16,Go’s Cafe,38.424966,141.27981
2018-07-14,BOUL’ANGE 自由が丘店,38.424966,141.27981
2018-07-14,レストラン ラドニス,38.424966,141.27981
2018-07-14,カフェ 青山 女池店,38.424966,141.27981
2018-07-11,good juice Terre Table 神南本店,38.424966,141.27981
2018-07-11,男装執事 Chrysophrase カフェ クリソプレーズ,38.424966,141.27981
2018-07-11,ベークショップ神戸屋 パニッシュ五日市店,38.424966,141.27981
2018-07-10,下堂薗茶舗,38.424966,141.27981
2018-07-09,LEPOSINY CAFE レッポジーニ カフェ,38.424966,141.27981
2018-07-09,CAFFE SOLARE カフェ ソラーレ 原宿竹下通り店,38.424966,141.27981
2018-07-05,BP CAFE（BPカフェ）,38.424966,141.27981
2018-07-04,スタンダードブックストア 茶屋町店,38.424966,141.27981
2018-07-04,ふくろうの城千葉店,38.424966,141.27981
2018-07-02,チァム 西友吉祥寺店,38.424966,141.27981
2018-07-02,カフェソラーレ 府中店,38.424966,141.27981
2018-06-26,カフェコムサ 御影クラッセ店,38.424966,141.27981
2018-06-18,カフェアンドバル リズム cafe&Bar rhythm,38.424966,141.27981
2018-06-17,PRONTOプロント 京都駅ビル店,38.424966,141.27981
2018-06-17,しあわせをよぶふくろうの城 原宿店,38.424966,141.27981
2018-06-16,まかいの牧場 ファームデリ,38.424966,141.27981
2018-06-13,アンディハウス,38.424966,141.27981
2018-06-11,カフェ ペロリンガ 中野店,38.424966,141.27981
2018-06-10,AMTcafe大宮店,38.424966,141.27981
2018-06-10,BAKE CAFE すとーく,38.424966,141.27981
2018-06-05,cafe mitte (カフェ ミッテ),38.424966,141.27981
2018-06-05,カフェ レストラン 漫画人館,38.424966,141.27981
2018-06-04,グッドモーニングカフェ千駄ヶ谷,38.424966,141.27981
2018-06-03,factory ファクトリー,38.424966,141.27981
2018-06-02,AROMATIQUE CAFE  アロマティックカフェ,38.424966,141.27981
2018-06-02,PRONTO プロント四日市店　,38.424966,141.27981
2018-05-30,Cafe Beatle Club,38.424966,141.27981
2018-05-26,ドールランド みなかみ,38.424966,141.27981
2018-05-20,カフェ ラ キッシュ イオンモール羽生店,38.424966,141.27981
2018-05-19,GREEN BONDS CAFE (グリーン ボンズ カフェ),38.424966,141.27981
2018-05-19,Cafeルノアール ヨドバシAkiba横店,38.424966,141.27981
2018-05-19,RANDY ランディー,38.424966,141.27981
2018-05-18,カフェベネ 赤坂一ツ木通り店,38.424966,141.27981
2018-05-16,スプーンスタイル 東京駅一番街店,38.424966,141.27981
2018-05-14,FIKA TIME（フィーカタイム）イオン常滑店,38.424966,141.27981
2018-05-12,BRIO CAFFE(ブリオカフェ)イオンモール東員店,38.424966,141.27981
2018-05-09,和み茶寮花らん香ろん,38.424966,141.27981
2018-05-07,不二家/不二家レストラン浦和コルソ店,38.424966,141.27981
2018-05-07,カフェラミル 新宿三丁目店,38.424966,141.27981
2018-05-07,カフェラミル 上野広小路店,38.424966,141.27981
2018-05-07,キネマカフェ,38.424966,141.27981
2018-05-06,自由が丘なぞともカフェ,38.424966,141.27981
2018-05-05,CAFF Lu-Le カフェ ルゥール,38.424966,141.27981
2018-05-05,珈琲＆レストラン アンジュ 高津店,38.424966,141.27981
2018-05-04,HI！me Cafe（ハイミーカフェ） イオンスタイル umie店,38.424966,141.27981
2018-04-29,レストラン ソラノテラス,38.424966,141.27981
2018-04-23,ブルーコーンカフェ（BLUE CORN CAFE）,38.424966,141.27981
2018-04-23,FRANZE & EVANS LONDON 京都・三条店,38.424966,141.27981
2018-04-22,カフエマメヒコ宇田川町店,38.424966,141.27981
2018-04-16,カフェカルディーノ仙川店,38.424966,141.27981
2018-04-09,ダッキーダックアトレ松戸店,38.424966,141.27981
2018-04-09,chacafe 茶空楽,38.424966,141.27981
2018-04-09,VERY FANCY Loves ANNTEANA,38.424966,141.27981
2018-04-06,プロント PRONTO 新大阪南口店,38.424966,141.27981
2018-04-03,NOODOL CAFE 秋葉原ヌードルカフェ,38.424966,141.27981
2018-04-02,T.C cafe 岡山店,38.424966,141.27981
2018-03-30,Herbal cafe HIROBA（ハーバルカフェ ヒロバ）,38.424966,141.27981
2018-03-26,プラザカフェ,38.424966,141.27981
2018-03-24,maxplus cafe,38.424966,141.27981
2018-03-21,カフェトラヴィアータ,38.424966,141.27981
2018-03-21,不二家 栄地下センター店,38.424966,141.27981
2018-03-18,ふくろう茶房鳩ヶ谷店,38.424966,141.27981
2018-03-18,Rafre (ラフレ),38.424966,141.27981
2018-03-17,こもれびカフェ,38.424966,141.27981
2018-03-14,六甲牧場カフェイ オンモール神戸北店,38.424966,141.27981
2018-03-14,BUS STOP CAFE,38.424966,141.27981
2018-03-11,bran cafe,38.424966,141.27981
2018-03-10,グルテンフリーCafé RiceTerrace かまくら,38.424966,141.27981
2018-03-10,カフェプラザ枚方 ビオルネ店,38.424966,141.27981
2018-03-09,カフェ・レストラン ポールダール,38.424966,141.27981
2018-03-08,お菓子の国のアリスカフェ 新宿ミロード店,38.424966,141.27981
2018-03-08,カフェグレ 船橋西武店,38.424966,141.27981
2018-03-08,Deco Cafe Re (デコカフェ),38.424966,141.27981
2018-03-07,カフェ デュ モンド 水戸京成百貨店,38.424966,141.27981
2018-03-05,HEIMAT CAFE ハイマット カフェ,38.424966,141.27981
2018-03-05,ブレラ珈琲館,38.424966,141.27981
2018-03-04,ベーカリーレストランサンマルク 金沢東インター店,38.424966,141.27981
2018-03-04,アロハキッチン西千葉店,38.424966,141.27981
2018-03-03,MELLOW BROWN COFFEE 武蔵小杉店,38.424966,141.27981
2018-02-26,ベーカリーレストランサンマルク富山太郎丸店,38.424966,141.27981
2018-02-26,マコーレ蒲田店,38.424966,141.27981
2018-02-26,レストランいわさき,38.424966,141.27981
2018-02-22,Bshop CANTEEN ビショップカンティーン,38.424966,141.27981
2018-02-22,THE筋肉れすとらん,38.424966,141.27981
2018-02-22,Cafe SMILE（カフェスマイル）,38.424966,141.27981
2018-02-20,CAFE AMIGO (カフェ アミーゴ) ららぽーと立川立飛店,38.424966,141.27981
